"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_2545","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2546","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2547","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2548","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"binding-protein-dependent transport system permease"
"clust_2549","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"putative secreted sugar-binding protein"
"clust_2550","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2552","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"head-tail adaptor, putative"
"clust_2553","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2554","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"Mobile element protein"
"clust_2554","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"Mobile element protein"
"clust_2555","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent"
"clust_2555","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent"
"clust_2556","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"LSU ribosomal protein L36p"
"clust_2556","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"LSU ribosomal protein L36p"
"clust_2557","group3","ortho_id",6,15424,0,63835,Inf,5.43709245456408e-05,0.00191663418906487,"Predicted ATPase (AAA+ superfamily)"
"clust_2557","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"Predicted ATPase (AAA+ superfamily)"
"clust_2558","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"POSSIBLE RESOLVASE"
"clust_2558","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"POSSIBLE RESOLVASE"
"clust_2559","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2560","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"Flavodoxin"
"clust_2560","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"Flavodoxin"
"clust_2561","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"lysosomal glucosyl ceramidase-like protein"
"clust_2561","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"lysosomal glucosyl ceramidase-like protein"
"clust_2562","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2562","group1","ortho_id",2,3076,4,76183,12.3816512698839,0.0203715691068164,0.182606511250183,"hypothetical protein"
"clust_2562","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"hypothetical protein"
"clust_2563","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2563","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"hypothetical protein"
"clust_2564","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)"
"clust_2564","group1","ortho_id",2,3076,4,76183,12.3816512698839,0.0203715691068164,0.182606511250183,"O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)"
"clust_2564","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)"
"clust_2565","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"DUF1706 domain-containing protein"
"clust_2566","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"hypothetical protein"
"clust_2566","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2566","group1","ortho_id",2,3076,4,76183,12.3816512698839,0.0203715691068164,0.182606511250183,"hypothetical protein"
"clust_2567","group1","ortho_id",2,3076,4,76183,12.3816512698839,0.0203715691068164,0.182606511250183,"UDP-glucose dehydrogenase (EC 1.1.1.22)"
"clust_2567","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"UDP-glucose dehydrogenase (EC 1.1.1.22)"
"clust_2567","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"UDP-glucose dehydrogenase (EC 1.1.1.22)"
"clust_2568","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"putative sugar transport integral membrane protein"
"clust_2568","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"putative sugar transport integral membrane protein"
"clust_2569","group2","ortho_id",3,4784,3,74475,15.5633837260803,0.00383319042057919,0.0507819438438741,"hypothetical protein"
"clust_2569","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2570","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"ABC transporter, ATP-binding/permease protein"
"clust_2571","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"ABC transporter, ATP-binding/permease protein"
"clust_2572","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"TetR family transcriptional regulator"
"clust_2573","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2574","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"Acyl-CoA thioesterase 1"
"clust_2575","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2576","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2577","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2578","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2580","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2581","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2582","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2583","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2584","group6","ortho_id",3,9264,3,69995,7.55518654173539,0.0243084121017486,0.213297108460987,"MSM (multiple sugar metabolism) operon regulatory protein"
"clust_2584","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"MSM (multiple sugar metabolism) operon regulatory protein"
"clust_2585","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"Multiple sugar ABC transporter, substrate-binding protein"
"clust_2585","group6","ortho_id",3,9264,3,69995,7.55518654173539,0.0243084121017486,0.213297108460987,"Multiple sugar ABC transporter, substrate-binding protein"
"clust_2586","group6","ortho_id",3,9264,3,69995,7.55518654173539,0.0243084121017486,0.213297108460987,"FIG00424381: hypothetical protein"
"clust_2586","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"FIG00424381: hypothetical protein"
"clust_2587","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"ORF28"
"clust_2588","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2589","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2590","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2591","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"Transcriptional regulator, AraC family"
"clust_2591","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"Transcriptional regulator, AraC family"
"clust_2592","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"Excinuclease ABC subunit A paralog of unknown function"
"clust_2592","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"Excinuclease ABC subunit A paralog of unknown function"
"clust_2593","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2593","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2594","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2594","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2595","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2595","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2596","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2596","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2597","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2597","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2598","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"CRISPR-associated RecB family exonuclease Cas4b"
"clust_2598","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"CRISPR-associated RecB family exonuclease Cas4b"
"clust_2599","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"hypothetical protein"
"clust_2599","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2600","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2600","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"hypothetical protein"
"clust_2601","group2","ortho_id",3,4784,2,74476,23.3468318560657,0.00200686572832255,0.0287222693888917,"Glycosyltransferase (EC 2.4.1.-)"
"clust_2601","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Glycosyltransferase (EC 2.4.1.-)"
"clust_2602","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2602","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2603","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"Ferric iron ABC transporter, iron-binding protein"
"clust_2603","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Ferric iron ABC transporter, iron-binding protein"
"clust_2605","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"ABC-type sugar transport system, permease component"
"clust_2605","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"ABC-type sugar transport system, permease component"
"clust_2615","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Transmembrane component of energizing module of predicted pyridoxine-related ECF transporter"
"clust_2615","group2","ortho_id",3,4784,2,74476,23.3468318560657,0.00200686572832255,0.0287222693888917,"Transmembrane component of energizing module of predicted pyridoxine-related ECF transporter"
"clust_2619","group2","ortho_id",3,4784,2,74476,23.3468318560657,0.00200686572832255,0.0287222693888917,"Methionine ABC transporter ATP-binding protein"
"clust_2619","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Methionine ABC transporter ATP-binding protein"
"clust_2624","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"FIG01225173: hypothetical protein"
"clust_2624","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG01225173: hypothetical protein"
"clust_2625","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"narrowly conserved hypothetical protein"
"clust_2625","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"narrowly conserved hypothetical protein"
"clust_2627","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2627","group3","ortho_id",5,15425,0,63835,Inf,0.000279380193159643,0.00612615215981094,"hypothetical protein"
"clust_2628","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Transcriptional regulator, MerR family"
"clust_2628","group2","ortho_id",3,4784,2,74476,23.3468318560657,0.00200686572832255,0.0287222693888917,"Transcriptional regulator, MerR family"
"clust_2629","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2629","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2630","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"Glycosyltransferase"
"clust_2630","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Glycosyltransferase"
"clust_2631","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2631","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2632","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2632","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2633","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"Acyltransferase 3"
"clust_2633","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Acyltransferase 3"
"clust_2634","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"COG1484: DNA replication protein"
"clust_2635","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Mobile element protein"
"clust_2636","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2637","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"PIN domain protein"
"clust_2637","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"PIN domain protein"
"clust_2638","group3","ortho_id",5,15425,0,63835,Inf,0.000279380193159643,0.00612615215981094,"hypothetical protein"
"clust_2638","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2639","group3","ortho_id",5,15425,0,63835,Inf,0.000279380193159643,0.00612615215981094,"hypothetical protein"
"clust_2639","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2640","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"Mobile element protein"
"clust_2640","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Mobile element protein"
"clust_2641","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2641","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2642","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2643","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2643","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2644","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2644","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2645","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"RNA polymerase ECF-type sigma factor, putative"
"clust_2645","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"RNA polymerase ECF-type sigma factor, putative"
"clust_2646","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2646","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2647","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"FIG00624406: hypothetical protein"
"clust_2647","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00624406: hypothetical protein"
"clust_2648","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2648","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2649","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"Permeases of the major facilitator superfamily"
"clust_2649","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Permeases of the major facilitator superfamily"
"clust_2651","group3","ortho_id",5,15425,0,63835,Inf,0.000279380193159643,0.00612615215981094,"Mobile element protein"
"clust_2651","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Mobile element protein"
"clust_2652","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2653","group6","ortho_id",4,9263,1,69997,30.2085051592428,0.000846297979129651,0.0151804700006381,"FIG00426881: hypothetical protein"
"clust_2653","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00426881: hypothetical protein"
"clust_2654","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Beta-galactosidase (EC 3.2.1.23)"
"clust_2655","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Alpha-L-arabinofuranosidase II precursor (EC 3.2.1.55)"
"clust_2656","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"WhiB-type transcriptional regulator"
"clust_2657","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2657","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2658","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2658","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2659","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2659","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2660","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2660","group3","ortho_id",5,15425,0,63835,Inf,0.000279380193159643,0.00612615215981094,"hypothetical protein"
"clust_2680","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00427247: hypothetical protein"
"clust_2680","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00427247: hypothetical protein"
"clust_2681","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00423826: hypothetical protein"
"clust_2681","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00423826: hypothetical protein"
"clust_2682","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00426416: hypothetical protein"
"clust_2682","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00426416: hypothetical protein"
"clust_2683","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00423825: hypothetical protein"
"clust_2683","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00423825: hypothetical protein"
"clust_2684","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00426123: hypothetical protein"
"clust_2684","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00426123: hypothetical protein"
"clust_2685","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"TelA-like protein associated with cryptic tellurite resistance"
"clust_2685","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"TelA-like protein associated with cryptic tellurite resistance"
"clust_2686","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00423788: hypothetical protein"
"clust_2686","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00423788: hypothetical protein"
"clust_2687","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"secreted alpha-amylase."
"clust_2687","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"secreted alpha-amylase."
"clust_2688","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"ABC-type sugar transport system, permease component"
"clust_2688","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"ABC-type sugar transport system, permease component"
"clust_2689","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Xanthine permease"
"clust_2689","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"Xanthine permease"
"clust_2690","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Long-chain-fatty-acid--luciferin-component ligase (EC 6.2.1.19)"
"clust_2690","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"Long-chain-fatty-acid--luciferin-component ligase (EC 6.2.1.19)"
"clust_2691","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00425314: hypothetical protein"
"clust_2691","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00425314: hypothetical protein"
"clust_2692","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00427113: hypothetical protein"
"clust_2692","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00427113: hypothetical protein"
"clust_2693","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00424896: hypothetical protein"
"clust_2693","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00424896: hypothetical protein"
"clust_2694","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00425074: hypothetical protein"
"clust_2694","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00425074: hypothetical protein"
"clust_2695","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00426120: hypothetical protein"
"clust_2695","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00426120: hypothetical protein"
"clust_2696","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"hypothetical protein"
"clust_2696","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2697","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"hypothetical protein"
"clust_2697","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2698","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00424813: hypothetical protein"
"clust_2698","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00424813: hypothetical protein"
"clust_2699","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"Bifidobacterial FemAB-like protein type 2"
"clust_2699","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Bifidobacterial FemAB-like protein type 2"
"clust_2700","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Bifidobacterial FemAB-like protein type 3"
"clust_2700","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"Bifidobacterial FemAB-like protein type 3"
"clust_2701","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00425325: hypothetical protein"
"clust_2701","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00425325: hypothetical protein"
"clust_2702","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00424882: hypothetical protein"
"clust_2702","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00424882: hypothetical protein"
"clust_2703","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00424744: hypothetical protein"
"clust_2703","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00424744: hypothetical protein"
"clust_2704","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"hypothetical protein"
"clust_2704","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2705","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Alpha-N-arabinofuranosidase (EC 3.2.1.55)"
"clust_2705","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"Alpha-N-arabinofuranosidase (EC 3.2.1.55)"
"clust_2706","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"ABC-type sugar transport system, periplasmic component"
"clust_2706","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"ABC-type sugar transport system, periplasmic component"
"clust_2707","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00424838: hypothetical protein"
"clust_2707","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00424838: hypothetical protein"
"clust_2708","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"FIG00424891: hypothetical protein"
"clust_2708","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"FIG00424891: hypothetical protein"
"clust_2709","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"voltage-gated potassium channel beta subunit"
