"cds_id"	"ortho_id"	"full_id"	"short_id"	"seq_id"	"strain_id"
"GV25|SEQ01063"	"clust_0721"	"fid|183980173|locus|VBIGarVag270495_1063|   Aquaporin Z   [Gardnerella vaginalis JCP7719]"	"fid|183980173|locus|VBIGarVag270495_1063"	"SEQ01063"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01082"	"clust_0733"	"fid|183980213|locus|VBIGarVag270495_1082|   Protein Implicated in DNA repair function with RecA and MutS   [Gardnerella vaginalis JCP7719]"	"fid|183980213|locus|VBIGarVag270495_1082"	"SEQ01082"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01095"	"clust_0808"	"fid|183980242|locus|VBIGarVag270495_1095|   FIG00672362: hypothetical protein   [Gardnerella vaginalis JCP7719]"	"fid|183980242|locus|VBIGarVag270495_1095"	"SEQ01095"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01125"	"clust_0723"	"fid|183980302|locus|VBIGarVag270495_1125|   SSU ribosomal protein S20p   [Gardnerella vaginalis JCP7719]"	"fid|183980302|locus|VBIGarVag270495_1125"	"SEQ01125"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01127"	"clust_0801"	"fid|183980306|locus|VBIGarVag270495_1127|   Putative integral membrane protein   [Gardnerella vaginalis JCP7719]"	"fid|183980306|locus|VBIGarVag270495_1127"	"SEQ01127"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01144"	"clust_0734"	"fid|183980340|locus|VBIGarVag270495_1144|   Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit (EC 2.4.2.-)   [Gardnerella vaginalis JCP7719]"	"fid|183980340|locus|VBIGarVag270495_1144"	"SEQ01144"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01147"	"clust_0780"	"fid|183980347|locus|VBIGarVag270495_1147|   FIG00424144: hypothetical protein   [Gardnerella vaginalis JCP7719]"	"fid|183980347|locus|VBIGarVag270495_1147"	"SEQ01147"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01160"	"clust_0736"	"fid|183980381|locus|VBIGarVag270495_1160|   YrdC/Sua5 family protein, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA   [Gardnerella vaginalis JCP7719]"	"fid|183980381|locus|VBIGarVag270495_1160"	"SEQ01160"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01165"	"clust_0735"	"fid|183980391|locus|VBIGarVag270495_1165|   3'-to-5' oligoribonuclease (orn)   [Gardnerella vaginalis JCP7719]"	"fid|183980391|locus|VBIGarVag270495_1165"	"SEQ01165"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01182"	"clust_0747"	"fid|183980430|locus|VBIGarVag270495_1182|   Substrate-specific component BioY of biotin ECF transporter   [Gardnerella vaginalis JCP7719]"	"fid|183980430|locus|VBIGarVag270495_1182"	"SEQ01182"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01185"	"clust_0776"	"fid|183980437|locus|VBIGarVag270495_1185|   LSU ribosomal protein L18p (L5e)   [Gardnerella vaginalis JCP7719]"	"fid|183980437|locus|VBIGarVag270495_1185"	"SEQ01185"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01196"	"clust_0784"	"fid|183980467|locus|VBIGarVag270495_1196|   SSU ribosomal protein S4p (S9e)   [Gardnerella vaginalis JCP7719]"	"fid|183980467|locus|VBIGarVag270495_1196"	"SEQ01196"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01200"	"clust_0783"	"fid|183980481|locus|VBIGarVag270495_1200|   COG1399 protein, clustered with ribosomal protein L32p   [Gardnerella vaginalis JCP7719]"	"fid|183980481|locus|VBIGarVag270495_1200"	"SEQ01200"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01203"	"clust_0749"	"fid|183980493|locus|VBIGarVag270495_1203|   LSU ribosomal protein L21p   [Gardnerella vaginalis JCP7719]"	"fid|183980493|locus|VBIGarVag270495_1203"	"SEQ01203"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01223"	"clust_0014"	"fid|183980544|locus|VBIGarVag270495_1223|   FIG00672052: hypothetical protein   [Gardnerella vaginalis JCP7719]"	"fid|183980544|locus|VBIGarVag270495_1223"	"SEQ01223"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01251"	"clust_0714"	"fid|183980609|locus|VBIGarVag270495_1251|   Methionyl-tRNA synthetase (EC 6.1.1.10)   [Gardnerella vaginalis JCP7719]"	"fid|183980609|locus|VBIGarVag270495_1251"	"SEQ01251"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01262"	"clust_0715"	"fid|183980636|locus|VBIGarVag270495_1262|   DNA polymerase III delta prime subunit (EC 2.7.7.7)   [Gardnerella vaginalis JCP7719]"	"fid|183980636|locus|VBIGarVag270495_1262"	"SEQ01262"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01263"	"clust_0716"	"fid|183980638|locus|VBIGarVag270495_1263|   Thymidylate kinase (EC 2.7.4.9)   [Gardnerella vaginalis JCP7719]"	"fid|183980638|locus|VBIGarVag270495_1263"	"SEQ01263"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01270"	"clust_0790"	"fid|183980659|locus|VBIGarVag270495_1270|   UDP-N-acetylmuramoylalanyl-D-glutamate--L-ornithine ligase   [Gardnerella vaginalis JCP7719]"	"fid|183980659|locus|VBIGarVag270495_1270"	"SEQ01270"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01277"	"clust_0791"	"fid|183980673|locus|VBIGarVag270495_1277|   Translation initiation factor 3   [Gardnerella vaginalis JCP7719]"	"fid|183980673|locus|VBIGarVag270495_1277"	"SEQ01277"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01278"	"clust_0792"	"fid|183980675|locus|VBIGarVag270495_1278|   LSU ribosomal protein L35p   [Gardnerella vaginalis JCP7719]"	"fid|183980675|locus|VBIGarVag270495_1278"	"SEQ01278"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01279"	"clust_0793"	"fid|183980677|locus|VBIGarVag270495_1279|   LSU ribosomal protein L20p   [Gardnerella vaginalis JCP7719]"	"fid|183980677|locus|VBIGarVag270495_1279"	"SEQ01279"	"Gardnerella vaginalis JCP7719"
"GV25|SEQ01283"	"clust_0748"	"fid|183980688|locus|VBIGarVag270495_1283|   Transcription antitermination protein NusG   [Gardnerella vaginalis JCP7719]"	"fid|183980688|locus|VBIGarVag270495_1283"	"SEQ01283"	"Gardnerella vaginalis JCP7719"
"GV26|SEQ00020"	"clust_0789"	"fid|183980768|locus|VBIGarVag272749_0020|   FIG021292: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183980768|locus|VBIGarVag272749_0020"	"SEQ00020"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00021"	"clust_0788"	"fid|183980770|locus|VBIGarVag272749_0021|   Cell division protein FtsZ (EC 3.4.24.-)   [Gardnerella vaginalis JCP8017A]"	"fid|183980770|locus|VBIGarVag272749_0021"	"SEQ00021"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00050"	"clust_0043"	"fid|183980832|locus|VBIGarVag272749_0050|   Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)   [Gardnerella vaginalis JCP8017A]"	"fid|183980832|locus|VBIGarVag272749_0050"	"SEQ00050"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00115"	"clust_0799"	"fid|183980970|locus|VBIGarVag272749_0115|   FIG00672212: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183980970|locus|VBIGarVag272749_0115"	"SEQ00115"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00122"	"clust_0794"	"fid|183980986|locus|VBIGarVag272749_0122|   FIG00672343: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183980986|locus|VBIGarVag272749_0122"	"SEQ00122"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00125"	"clust_0793"	"fid|183980993|locus|VBIGarVag272749_0125|   LSU ribosomal protein L20p   [Gardnerella vaginalis JCP8017A]"	"fid|183980993|locus|VBIGarVag272749_0125"	"SEQ00125"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00126"	"clust_0792"	"fid|183980995|locus|VBIGarVag272749_0126|   LSU ribosomal protein L35p   [Gardnerella vaginalis JCP8017A]"	"fid|183980995|locus|VBIGarVag272749_0126"	"SEQ00126"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00127"	"clust_0791"	"fid|183980997|locus|VBIGarVag272749_0127|   Translation initiation factor 3   [Gardnerella vaginalis JCP8017A]"	"fid|183980997|locus|VBIGarVag272749_0127"	"SEQ00127"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00133"	"clust_0790"	"fid|183981009|locus|VBIGarVag272749_0133|   UDP-N-acetylmuramoylalanyl-D-glutamate--L-ornithine ligase   [Gardnerella vaginalis JCP8017A]"	"fid|183981009|locus|VBIGarVag272749_0133"	"SEQ00133"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00143"	"clust_0734"	"fid|183981032|locus|VBIGarVag272749_0143|   Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit (EC 2.4.2.-)   [Gardnerella vaginalis JCP8017A]"	"fid|183981032|locus|VBIGarVag272749_0143"	"SEQ00143"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00185"	"clust_0755"	"fid|183981122|locus|VBIGarVag272749_0185|   Putative ESX-1 secretion system component Rv3877   [Gardnerella vaginalis JCP8017A]"	"fid|183981122|locus|VBIGarVag272749_0185"	"SEQ00185"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00197"	"clust_0756"	"fid|183981146|locus|VBIGarVag272749_0197|   FIG00672187: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183981146|locus|VBIGarVag272749_0197"	"SEQ00197"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00207"	"clust_0757"	"fid|183981166|locus|VBIGarVag272749_0207|   Ribonuclease P protein component (EC 3.1.26.5)   [Gardnerella vaginalis JCP8017A]"	"fid|183981166|locus|VBIGarVag272749_0207"	"SEQ00207"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00284"	"clust_0796"	"fid|183981332|locus|VBIGarVag272749_0284|   FIG00671967: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183981332|locus|VBIGarVag272749_0284"	"SEQ00284"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00346"	"clust_0006"	"fid|183981469|locus|VBIGarVag272749_0346|   Hydroxyethylthiazole kinase (EC 2.7.1.50)   [Gardnerella vaginalis JCP8017A]"	"fid|183981469|locus|VBIGarVag272749_0346"	"SEQ00346"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00375"	"clust_0802"	"fid|183981529|locus|VBIGarVag272749_0375|   Xanthine/uracil permease family   [Gardnerella vaginalis JCP8017A]"	"fid|183981529|locus|VBIGarVag272749_0375"	"SEQ00375"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00384"	"clust_0803"	"fid|183981547|locus|VBIGarVag272749_0384|   Enolase (EC 4.2.1.11)   [Gardnerella vaginalis JCP8017A]"	"fid|183981547|locus|VBIGarVag272749_0384"	"SEQ00384"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00406"	"clust_0807"	"fid|183981596|locus|VBIGarVag272749_0406|   GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I   [Gardnerella vaginalis JCP8017A]"	"fid|183981596|locus|VBIGarVag272749_0406"	"SEQ00406"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00419"	"clust_0806"	"fid|183981622|locus|VBIGarVag272749_0419|   Permeases of the major facilitator superfamily   [Gardnerella vaginalis JCP8017A]"	"fid|183981622|locus|VBIGarVag272749_0419"	"SEQ00419"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00424"	"clust_0805"	"fid|183981632|locus|VBIGarVag272749_0424|   Topoisomerase IV subunit B (EC 5.99.1.-)   [Gardnerella vaginalis JCP8017A]"	"fid|183981632|locus|VBIGarVag272749_0424"	"SEQ00424"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00436"	"clust_0804"	"fid|183981656|locus|VBIGarVag272749_0436|   NAD kinase (EC 2.7.1.23)   [Gardnerella vaginalis JCP8017A]"	"fid|183981656|locus|VBIGarVag272749_0436"	"SEQ00436"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00445"	"clust_0800"	"fid|183981674|locus|VBIGarVag272749_0445|   ABC transporter, ATP-binding protein   [Gardnerella vaginalis JCP8017A]"	"fid|183981674|locus|VBIGarVag272749_0445"	"SEQ00445"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00453"	"clust_0742"	"fid|183981691|locus|VBIGarVag272749_0453|   FIG00672408: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183981691|locus|VBIGarVag272749_0453"	"SEQ00453"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00461"	"clust_0722"	"fid|183981709|locus|VBIGarVag272749_0461|   Manganese ABC transporter, periplasmic-binding protein SitA   [Gardnerella vaginalis JCP8017A]"	"fid|183981709|locus|VBIGarVag272749_0461"	"SEQ00461"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00478"	"clust_0801"	"fid|183981744|locus|VBIGarVag272749_0478|   Putative integral membrane protein   [Gardnerella vaginalis JCP8017A]"	"fid|183981744|locus|VBIGarVag272749_0478"	"SEQ00478"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00480"	"clust_0723"	"fid|183981748|locus|VBIGarVag272749_0480|   SSU ribosomal protein S20p   [Gardnerella vaginalis JCP8017A]"	"fid|183981748|locus|VBIGarVag272749_0480"	"SEQ00480"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00510"	"clust_0808"	"fid|183981808|locus|VBIGarVag272749_0510|   FIG00672362: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183981808|locus|VBIGarVag272749_0510"	"SEQ00510"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00523"	"clust_0733"	"fid|183981836|locus|VBIGarVag272749_0523|   Protein Implicated in DNA repair function with RecA and MutS   [Gardnerella vaginalis JCP8017A]"	"fid|183981836|locus|VBIGarVag272749_0523"	"SEQ00523"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00543"	"clust_0721"	"fid|183981878|locus|VBIGarVag272749_0543|   Aquaporin Z   [Gardnerella vaginalis JCP8017A]"	"fid|183981878|locus|VBIGarVag272749_0543"	"SEQ00543"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00560"	"clust_0719"	"fid|183981914|locus|VBIGarVag272749_0560|   hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183981914|locus|VBIGarVag272749_0560"	"SEQ00560"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00568"	"clust_0720"	"fid|183981930|locus|VBIGarVag272749_0568|   FIG030330: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183981930|locus|VBIGarVag272749_0568"	"SEQ00568"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00578"	"clust_0718"	"fid|183981950|locus|VBIGarVag272749_0578|   ABC-type polar amino acid transport system, ATPase component   [Gardnerella vaginalis JCP8017A]"	"fid|183981950|locus|VBIGarVag272749_0578"	"SEQ00578"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00599"	"clust_0725"	"fid|183981992|locus|VBIGarVag272749_0599|   Phosphoserine phosphatase (EC 3.1.3.3)   [Gardnerella vaginalis JCP8017A]"	"fid|183981992|locus|VBIGarVag272749_0599"	"SEQ00599"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00614"	"clust_0760"	"fid|183982024|locus|VBIGarVag272749_0614|   Fructose-bisphosphate aldolase class II (EC 4.1.2.13)   [Gardnerella vaginalis JCP8017A]"	"fid|183982024|locus|VBIGarVag272749_0614"	"SEQ00614"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00625"	"clust_0761"	"fid|183982046|locus|VBIGarVag272749_0625|   hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982046|locus|VBIGarVag272749_0625"	"SEQ00625"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00632"	"clust_0762"	"fid|183982060|locus|VBIGarVag272749_0632|   Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)   [Gardnerella vaginalis JCP8017A]"	"fid|183982060|locus|VBIGarVag272749_0632"	"SEQ00632"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00637"	"clust_0763"	"fid|183982070|locus|VBIGarVag272749_0637|   FIG00996186: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982070|locus|VBIGarVag272749_0637"	"SEQ00637"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00644"	"clust_0758"	"fid|183982084|locus|VBIGarVag272749_0644|   FIG00424069: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982084|locus|VBIGarVag272749_0644"	"SEQ00644"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00645"	"clust_0764"	"fid|183982087|locus|VBIGarVag272749_0645|   ABC transporter permease protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982087|locus|VBIGarVag272749_0645"	"SEQ00645"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00653"	"clust_0765"	"fid|183982103|locus|VBIGarVag272749_0653|   FIG00672300: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982103|locus|VBIGarVag272749_0653"	"SEQ00653"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00660"	"clust_0795"	"fid|183982117|locus|VBIGarVag272749_0660|   FIG00672518: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982117|locus|VBIGarVag272749_0660"	"SEQ00660"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00666"	"clust_0766"	"fid|183982129|locus|VBIGarVag272749_0666|   Ribonucleotide reduction protein NrdI   [Gardnerella vaginalis JCP8017A]"	"fid|183982129|locus|VBIGarVag272749_0666"	"SEQ00666"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00672"	"clust_0767"	"fid|183982141|locus|VBIGarVag272749_0672|   Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)   [Gardnerella vaginalis JCP8017A]"	"fid|183982141|locus|VBIGarVag272749_0672"	"SEQ00672"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00697"	"clust_0014"	"fid|183982199|locus|VBIGarVag272749_0697|   FIG00672052: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982199|locus|VBIGarVag272749_0697"	"SEQ00697"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00728"	"clust_0714"	"fid|183982265|locus|VBIGarVag272749_0728|   Methionyl-tRNA synthetase (EC 6.1.1.10)   [Gardnerella vaginalis JCP8017A]"	"fid|183982265|locus|VBIGarVag272749_0728"	"SEQ00728"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00768"	"clust_0741"	"fid|183982355|locus|VBIGarVag272749_0768|   hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982355|locus|VBIGarVag272749_0768"	"SEQ00768"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00770"	"clust_0740"	"fid|183982359|locus|VBIGarVag272749_0770|   SSU ribosomal protein S7p (S5e)   [Gardnerella vaginalis JCP8017A]"	"fid|183982359|locus|VBIGarVag272749_0770"	"SEQ00770"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00773"	"clust_0739"	"fid|183982365|locus|VBIGarVag272749_0773|   Translation elongation factor Tu   [Gardnerella vaginalis JCP8017A]"	"fid|183982365|locus|VBIGarVag272749_0773"	"SEQ00773"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00784"	"clust_0753"	"fid|183982393|locus|VBIGarVag272749_0784|   probable cation-transporting ATPase V   [Gardnerella vaginalis JCP8017A]"	"fid|183982393|locus|VBIGarVag272749_0784"	"SEQ00784"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00791"	"clust_0016"	"fid|183982409|locus|VBIGarVag272749_0791|   FIG00672336: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982409|locus|VBIGarVag272749_0791"	"SEQ00791"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00825"	"clust_0777"	"fid|183982484|locus|VBIGarVag272749_0825|   SSU ribosomal protein S13p (S18e)   [Gardnerella vaginalis JCP8017A]"	"fid|183982484|locus|VBIGarVag272749_0825"	"SEQ00825"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00826"	"clust_0746"	"fid|183982487|locus|VBIGarVag272749_0826|   Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)   [Gardnerella vaginalis JCP8017A]"	"fid|183982487|locus|VBIGarVag272749_0826"	"SEQ00826"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00843"	"clust_0730"	"fid|183982526|locus|VBIGarVag272749_0843|   FIG00423926: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982526|locus|VBIGarVag272749_0843"	"SEQ00843"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00844"	"clust_0731"	"fid|183982528|locus|VBIGarVag272749_0844|   FIG00672472: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982528|locus|VBIGarVag272749_0844"	"SEQ00844"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00848"	"clust_0732"	"fid|183982536|locus|VBIGarVag272749_0848|   N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)   [Gardnerella vaginalis JCP8017A]"	"fid|183982536|locus|VBIGarVag272749_0848"	"SEQ00848"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00850"	"clust_0798"	"fid|183982544|locus|VBIGarVag272749_0850|   Pyruvate kinase (EC 2.7.1.40)   [Gardnerella vaginalis JCP8017A]"	"fid|183982544|locus|VBIGarVag272749_0850"	"SEQ00850"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00860"	"clust_0768"	"fid|183982565|locus|VBIGarVag272749_0860|   Phosphate transport system permease protein PstA (TC 3.A.1.7.1)   [Gardnerella vaginalis JCP8017A]"	"fid|183982565|locus|VBIGarVag272749_0860"	"SEQ00860"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00877"	"clust_0735"	"fid|183982600|locus|VBIGarVag272749_0877|   3'-to-5' oligoribonuclease (orn)   [Gardnerella vaginalis JCP8017A]"	"fid|183982600|locus|VBIGarVag272749_0877"	"SEQ00877"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00883"	"clust_0736"	"fid|183982612|locus|VBIGarVag272749_0883|   YrdC/Sua5 family protein, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA   [Gardnerella vaginalis JCP8017A]"	"fid|183982612|locus|VBIGarVag272749_0883"	"SEQ00883"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00886"	"clust_0786"	"fid|183982619|locus|VBIGarVag272749_0886|   Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)   [Gardnerella vaginalis JCP8017A]"	"fid|183982619|locus|VBIGarVag272749_0886"	"SEQ00886"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00898"	"clust_0787"	"fid|183982643|locus|VBIGarVag272749_0898|   Dihydrofolate reductase (EC 1.5.1.3)   [Gardnerella vaginalis JCP8017A]"	"fid|183982643|locus|VBIGarVag272749_0898"	"SEQ00898"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00915"	"clust_0717"	"fid|183982682|locus|VBIGarVag272749_0915|   HspR, transcriptional repressor of DnaK operon   [Gardnerella vaginalis JCP8017A]"	"fid|183982682|locus|VBIGarVag272749_0915"	"SEQ00915"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00927"	"clust_0769"	"fid|183982709|locus|VBIGarVag272749_0927|   FIG00672191: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982709|locus|VBIGarVag272749_0927"	"SEQ00927"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ00940"	"clust_0783"	"fid|183982737|locus|VBIGarVag272749_0940|   COG1399 protein, clustered with ribosomal protein L32p   [Gardnerella vaginalis JCP8017A]"	"fid|183982737|locus|VBIGarVag272749_0940"	"SEQ00940"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01000"	"clust_0729"	"fid|183982880|locus|VBIGarVag272749_1000|   conserved hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183982880|locus|VBIGarVag272749_1000"	"SEQ01000"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01005"	"clust_0728"	"fid|183982890|locus|VBIGarVag272749_1005|   ATPase YjeE, predicted to have essential role in cell wall biosynthesis   [Gardnerella vaginalis JCP8017A]"	"fid|183982890|locus|VBIGarVag272749_1005"	"SEQ01005"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01018"	"clust_0727"	"fid|183982916|locus|VBIGarVag272749_1018|   Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)   [Gardnerella vaginalis JCP8017A]"	"fid|183982916|locus|VBIGarVag272749_1018"	"SEQ01018"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01025"	"clust_0726"	"fid|183982930|locus|VBIGarVag272749_1025|   Transcription termination protein NusB   [Gardnerella vaginalis JCP8017A]"	"fid|183982930|locus|VBIGarVag272749_1025"	"SEQ01025"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01063"	"clust_0754"	"fid|183983009|locus|VBIGarVag272749_1063|   Integral membrane protein   [Gardnerella vaginalis JCP8017A]"	"fid|183983009|locus|VBIGarVag272749_1063"	"SEQ01063"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01068"	"clust_0004"	"fid|183983021|locus|VBIGarVag272749_1068|   LPXTG-motif cell wall anchor domain protein   [Gardnerella vaginalis JCP8017A]"	"fid|183983021|locus|VBIGarVag272749_1068"	"SEQ01068"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01081"	"clust_0750"	"fid|183983053|locus|VBIGarVag272749_1081|   Homoserine dehydrogenase (EC 1.1.1.3)   [Gardnerella vaginalis JCP8017A]"	"fid|183983053|locus|VBIGarVag272749_1081"	"SEQ01081"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01085"	"clust_0784"	"fid|183983063|locus|VBIGarVag272749_1085|   SSU ribosomal protein S4p (S9e)   [Gardnerella vaginalis JCP8017A]"	"fid|183983063|locus|VBIGarVag272749_1085"	"SEQ01085"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01094"	"clust_0724"	"fid|183983086|locus|VBIGarVag272749_1094|   LSU ribosomal protein L25p   [Gardnerella vaginalis JCP8017A]"	"fid|183983086|locus|VBIGarVag272749_1094"	"SEQ01094"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01112"	"clust_0014"	"fid|183983128|locus|VBIGarVag272749_1112|   FIG00672052: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183983128|locus|VBIGarVag272749_1112"	"SEQ01112"	"Gardnerella vaginalis JCP8017A"
"GV26|SEQ01137"	"clust_0745"	"fid|183983183|locus|VBIGarVag272749_1137|   FIG00424299: hypothetical protein   [Gardnerella vaginalis JCP8017A]"	"fid|183983183|locus|VBIGarVag272749_1137"	"SEQ01137"	"Gardnerella vaginalis JCP8017A"
