short_id	genome_name	accession	annotation	feature_type	na_feature_id	locus_tag	gene	product	ec_number	ec_name	figfam_id	go_id	go_term	pathway_id	pathway_name	ortho_id	id_short
fid|183972006|locus|VBIGarVag276801_1194	Gardnerella vaginalis JCP7276	ATJR01000157	PATRIC	CDS	183972006	VBIGarVag276801_1194	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3396	GV22
fid|37850126|locus|VBIGarVag146634_0065	Gardnerella vaginalis AMD	NZ_ADAM01000001	PATRIC	CDS	37850126	VBIGarVag146634_0065	NA	FIG00672535: hypothetical protein	NA	NA	FIG01539586	NA	NA	NA	NA	clust_3403	GV17
fid|37850249|locus|VBIGarVag146634_0126	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850249	VBIGarVag146634_0126	NA	DNA polymerase I (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	FIG00000404	GO:0003887	DNA-directed DNA polymerase activity	230	Purine metabolism	clust_3405	GV17
fid|37850249|locus|VBIGarVag146634_0126	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850249	VBIGarVag146634_0126	NA	DNA polymerase I (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	FIG00000404	GO:0003887	DNA-directed DNA polymerase activity	240	Pyrimidine metabolism	clust_3405	GV17
fid|37850593|locus|VBIGarVag146634_0288	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850593	VBIGarVag146634_0288	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_3410	GV17
fid|37850593|locus|VBIGarVag146634_0288	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850593	VBIGarVag146634_0288	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_3410	GV17
fid|37850593|locus|VBIGarVag146634_0288	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850593	VBIGarVag146634_0288	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_3410	GV17
fid|37850593|locus|VBIGarVag146634_0288	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850593	VBIGarVag146634_0288	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3410	GV17
fid|37850655|locus|VBIGarVag146634_0319	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850655	VBIGarVag146634_0319	NA	hypothetical protein	NA	NA	FIG01769839	NA	NA	NA	NA	clust_3411	GV17
fid|37850793|locus|VBIGarVag146634_0383	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850793	VBIGarVag146634_0383	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3412	GV17
fid|37850957|locus|VBIGarVag146634_0462	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850957	VBIGarVag146634_0462	NA	Type III restriction-modification system methylation subunit (EC 2.1.1.72)	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	FIG00005727	NA	NA	NA	NA	clust_3413	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	710	Carbon fixation in photosynthetic organisms	clust_3414	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	350	Tyrosine metabolism	clust_3414	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	250	Alanine, aspartate and glutamate metabolism	clust_3414	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	270	Cysteine and methionine metabolism	clust_3414	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	360	Phenylalanine metabolism	clust_3414	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	401	Novobiocin biosynthesis	clust_3414	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	330	Arginine and proline metabolism	clust_3414	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	400	Phenylalanine, tyrosine and tryptophan biosynthesis	clust_3414	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	950	Isoquinoline alkaloid biosynthesis	clust_3414	GV17
fid|37851043|locus|VBIGarVag146634_0504	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851043	VBIGarVag146634_0504	NA	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	FIG00719736	GO:0004069	aspartate transaminase activity	960	Tropane, piperidine and pyridine alkaloid biosynthesis	clust_3414	GV17
fid|37851602|locus|VBIGarVag146634_0765	Gardnerella vaginalis AMD	NZ_ADAM01000007	PATRIC	CDS	37851602	VBIGarVag146634_0765	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_3420	GV17
fid|37851602|locus|VBIGarVag146634_0765	Gardnerella vaginalis AMD	NZ_ADAM01000007	PATRIC	CDS	37851602	VBIGarVag146634_0765	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_3420	GV17
fid|37851602|locus|VBIGarVag146634_0765	Gardnerella vaginalis AMD	NZ_ADAM01000007	PATRIC	CDS	37851602	VBIGarVag146634_0765	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_3420	GV17
fid|37851648|locus|VBIGarVag146634_0788	Gardnerella vaginalis AMD	NZ_ADAM01000007	PATRIC	CDS	37851648	VBIGarVag146634_0788	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3421	GV17
fid|37851683|locus|VBIGarVag146634_0804	Gardnerella vaginalis AMD	NZ_ADAM01000008	PATRIC	CDS	37851683	VBIGarVag146634_0804	NA	SSU ribosomal protein S20p	NA	NA	FIG00000213	GO:0003735	structural constituent of ribosome	NA	NA	clust_3422	GV17
fid|37851683|locus|VBIGarVag146634_0804	Gardnerella vaginalis AMD	NZ_ADAM01000008	PATRIC	CDS	37851683	VBIGarVag146634_0804	NA	SSU ribosomal protein S20p	NA	NA	FIG00000213	GO:0005840	ribosome	NA	NA	clust_3422	GV17
fid|37851683|locus|VBIGarVag146634_0804	Gardnerella vaginalis AMD	NZ_ADAM01000008	PATRIC	CDS	37851683	VBIGarVag146634_0804	NA	SSU ribosomal protein S20p	NA	NA	FIG00000213	GO:0006412	translation	NA	NA	clust_3422	GV17
fid|37851683|locus|VBIGarVag146634_0804	Gardnerella vaginalis AMD	NZ_ADAM01000008	PATRIC	CDS	37851683	VBIGarVag146634_0804	NA	SSU ribosomal protein S20p	NA	NA	FIG00000213	GO:0003723	RNA binding	NA	NA	clust_3422	GV17
fid|37851683|locus|VBIGarVag146634_0804	Gardnerella vaginalis AMD	NZ_ADAM01000008	PATRIC	CDS	37851683	VBIGarVag146634_0804	NA	SSU ribosomal protein S20p	NA	NA	FIG00000213	GO:0005622	intracellular	NA	NA	clust_3422	GV17
fid|37851892|locus|VBIGarVag146634_0903	Gardnerella vaginalis AMD	NZ_ADAM01000009	PATRIC	CDS	37851892	VBIGarVag146634_0903	NA	Death on curing protein, Doc toxin	NA	NA	FIG00021347	NA	NA	NA	NA	clust_3425	GV17
fid|37851894|locus|VBIGarVag146634_0904	Gardnerella vaginalis AMD	NZ_ADAM01000009	PATRIC	CDS	37851894	VBIGarVag146634_0904	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3426	GV17
fid|37851896|locus|VBIGarVag146634_0905	Gardnerella vaginalis AMD	NZ_ADAM01000009	PATRIC	CDS	37851896	VBIGarVag146634_0905	NA	FIG045374: Type II restriction enzyme, methylase subunit YeeA	NA	NA	FIG00045374	NA	NA	NA	NA	clust_3427	GV17
fid|37852012|locus|VBIGarVag146634_0963	Gardnerella vaginalis AMD	NZ_ADAM01000009	PATRIC	CDS	37852012	VBIGarVag146634_0963	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3429	GV17
fid|37852206|locus|VBIGarVag146634_1056	Gardnerella vaginalis AMD	NZ_ADAM01000009	PATRIC	CDS	37852206	VBIGarVag146634_1056	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3431	GV17
fid|37852519|locus|VBIGarVag146634_1202	Gardnerella vaginalis AMD	NZ_ADAM01000024	PATRIC	CDS	37852519	VBIGarVag146634_1202	NA	NADH peroxidase (EC 1.11.1.1)	1.11.1.1	NADH peroxidase	FIG00015554	NA	NA	NA	NA	clust_3436	GV17
fid|37852522|locus|VBIGarVag146634_1203	Gardnerella vaginalis AMD	NZ_ADAM01000025	PATRIC	CDS	37852522	VBIGarVag146634_1203	NA	Permeases of the major facilitator superfamily	NA	NA	FIG00613966	NA	NA	NA	NA	clust_3437	GV17
fid|37852537|locus|VBIGarVag146634_1205	Gardnerella vaginalis AMD	NZ_ADAM01000036	PATRIC	CDS	37852537	VBIGarVag146634_1205	NA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	FIG00067248	GO:0008776	acetate kinase activity	620	Pyruvate metabolism	clust_3439	GV17
fid|37852537|locus|VBIGarVag146634_1205	Gardnerella vaginalis AMD	NZ_ADAM01000036	PATRIC	CDS	37852537	VBIGarVag146634_1205	NA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	FIG00067248	GO:0008776	acetate kinase activity	680	Methane metabolism	clust_3439	GV17
fid|37852537|locus|VBIGarVag146634_1205	Gardnerella vaginalis AMD	NZ_ADAM01000036	PATRIC	CDS	37852537	VBIGarVag146634_1205	NA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	FIG00067248	GO:0008776	acetate kinase activity	640	Propanoate metabolism	clust_3439	GV17
fid|37852537|locus|VBIGarVag146634_1205	Gardnerella vaginalis AMD	NZ_ADAM01000036	PATRIC	CDS	37852537	VBIGarVag146634_1205	NA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	FIG00067248	GO:0008776	acetate kinase activity	720	Reductive carboxylate cycle (CO2 fixation)	clust_3439	GV17
fid|37852537|locus|VBIGarVag146634_1205	Gardnerella vaginalis AMD	NZ_ADAM01000036	PATRIC	CDS	37852537	VBIGarVag146634_1205	NA	Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	FIG00067248	GO:0008776	acetate kinase activity	430	Taurine and hypotaurine metabolism	clust_3439	GV17
fid|37852546|locus|VBIGarVag146634_1206	Gardnerella vaginalis AMD	NZ_ADAM01000043	PATRIC	CDS	37852546	VBIGarVag146634_1206	NA	Catalyzes the cleavage of p-aminobenzoyl-glutamate to p-aminobenzoate and glutamate, subunit A	NA	NA	FIG00001384	NA	NA	NA	NA	clust_3440	GV17
fid|37852558|locus|VBIGarVag146634_1208	Gardnerella vaginalis AMD	NZ_ADAM01000051	PATRIC	CDS	37852558	VBIGarVag146634_1208	NA	Prephenate dehydratase (EC 4.2.1.51)	4.2.1.51	Prephenate dehydratase	FIG00341289	GO:0004664	prephenate dehydratase activity	400	Phenylalanine, tyrosine and tryptophan biosynthesis	clust_3442	GV17
fid|37852564|locus|VBIGarVag146634_1209	Gardnerella vaginalis AMD	NZ_ADAM01000055	PATRIC	CDS	37852564	VBIGarVag146634_1209	NA	Zinc ABC transporter, periplasmic-binding protein ZnuA	NA	NA	FIG00021555	GO:0005488	binding	NA	NA	clust_3443	GV17
fid|37852576|locus|VBIGarVag146634_1210	Gardnerella vaginalis AMD	NZ_ADAM01000065	PATRIC	CDS	37852576	VBIGarVag146634_1210	NA	FIG00630194: hypothetical protein	NA	NA	FIG00630192	NA	NA	NA	NA	clust_3444	GV17
fid|37852582|locus|VBIGarVag146634_1211	Gardnerella vaginalis AMD	NZ_ADAM01000069	PATRIC	CDS	37852582	VBIGarVag146634_1211	NA	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	1.2.7.-	With an iron-sulfur protein as acceptor.	FIG00001269	GO:0006118	electron transport	720	Reductive carboxylate cycle (CO2 fixation)	clust_3445	GV17
fid|37852582|locus|VBIGarVag146634_1211	Gardnerella vaginalis AMD	NZ_ADAM01000069	PATRIC	CDS	37852582	VBIGarVag146634_1211	NA	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	1.2.7.-	With an iron-sulfur protein as acceptor.	FIG00001269	GO:0030976	thiamin pyrophosphate binding	720	Reductive carboxylate cycle (CO2 fixation)	clust_3445	GV17
fid|37852582|locus|VBIGarVag146634_1211	Gardnerella vaginalis AMD	NZ_ADAM01000069	PATRIC	CDS	37852582	VBIGarVag146634_1211	NA	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	1.2.7.-	With an iron-sulfur protein as acceptor.	FIG00001269	GO:0003824	catalytic activity	720	Reductive carboxylate cycle (CO2 fixation)	clust_3445	GV17
fid|37852582|locus|VBIGarVag146634_1211	Gardnerella vaginalis AMD	NZ_ADAM01000069	PATRIC	CDS	37852582	VBIGarVag146634_1211	NA	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	1.2.7.-	With an iron-sulfur protein as acceptor.	FIG00001269	GO:0005506	iron ion binding	720	Reductive carboxylate cycle (CO2 fixation)	clust_3445	GV17
fid|37852582|locus|VBIGarVag146634_1211	Gardnerella vaginalis AMD	NZ_ADAM01000069	PATRIC	CDS	37852582	VBIGarVag146634_1211	NA	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	1.2.7.-	With an iron-sulfur protein as acceptor.	FIG00001269	GO:0016491	oxidoreductase activity	720	Reductive carboxylate cycle (CO2 fixation)	clust_3445	GV17
fid|37852582|locus|VBIGarVag146634_1211	Gardnerella vaginalis AMD	NZ_ADAM01000069	PATRIC	CDS	37852582	VBIGarVag146634_1211	NA	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	1.2.7.-	With an iron-sulfur protein as acceptor.	FIG00001269	GO:0009055	electron carrier activity	720	Reductive carboxylate cycle (CO2 fixation)	clust_3445	GV17
fid|37852592|locus|VBIGarVag146634_1214	Gardnerella vaginalis AMD	NZ_ADAM01000073	PATRIC	CDS	37852592	VBIGarVag146634_1214	NA	Translation elongation factor Ts	NA	NA	FIG00000191	GO:0003746	translation elongation factor activity	NA	NA	clust_3448	GV17
fid|37852592|locus|VBIGarVag146634_1214	Gardnerella vaginalis AMD	NZ_ADAM01000073	PATRIC	CDS	37852592	VBIGarVag146634_1214	NA	Translation elongation factor Ts	NA	NA	FIG00000191	GO:0006414	translational elongation	NA	NA	clust_3448	GV17
fid|37852611|locus|VBIGarVag146634_1215	Gardnerella vaginalis AMD	NZ_ADAM01000090	PATRIC	CDS	37852611	VBIGarVag146634_1215	NA	PTS system, mannose-specific IIB component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	FIG00001968	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	500	Starch and sucrose metabolism	clust_3449	GV17
fid|37852611|locus|VBIGarVag146634_1215	Gardnerella vaginalis AMD	NZ_ADAM01000090	PATRIC	CDS	37852611	VBIGarVag146634_1215	NA	PTS system, mannose-specific IIB component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	FIG00001968	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	51	Fructose and mannose metabolism	clust_3449	GV17
fid|37852611|locus|VBIGarVag146634_1215	Gardnerella vaginalis AMD	NZ_ADAM01000090	PATRIC	CDS	37852611	VBIGarVag146634_1215	NA	PTS system, mannose-specific IIB component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	FIG00001968	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	53	Ascorbate and aldarate metabolism	clust_3449	GV17
fid|37852611|locus|VBIGarVag146634_1215	Gardnerella vaginalis AMD	NZ_ADAM01000090	PATRIC	CDS	37852611	VBIGarVag146634_1215	NA	PTS system, mannose-specific IIB component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	FIG00001968	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	520	Amino sugar and nucleotide sugar metabolism	clust_3449	GV17
fid|37852611|locus|VBIGarVag146634_1215	Gardnerella vaginalis AMD	NZ_ADAM01000090	PATRIC	CDS	37852611	VBIGarVag146634_1215	NA	PTS system, mannose-specific IIB component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	FIG00001968	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	10	Glycolysis / Gluconeogenesis	clust_3449	GV17
fid|37852611|locus|VBIGarVag146634_1215	Gardnerella vaginalis AMD	NZ_ADAM01000090	PATRIC	CDS	37852611	VBIGarVag146634_1215	NA	PTS system, mannose-specific IIB component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	FIG00001968	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	52	Galactose metabolism	clust_3449	GV17
fid|37852618|locus|VBIGarVag146634_1216	Gardnerella vaginalis AMD	NZ_ADAM01000095	PATRIC	CDS	37852618	VBIGarVag146634_1216	NA	FIG01229456: hypothetical protein	NA	NA	FIG01229455	NA	NA	NA	NA	clust_3450	GV17
fid|85480462|locus|VBIGarVag246433_0299	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480462	VBIGarVag246433_0299	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3455	GV04
fid|85480505|locus|VBIGarVag246433_0320	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480505	VBIGarVag246433_0320	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0051276	chromosome organization and biogenesis	NA	NA	clust_3456	GV04
fid|85480505|locus|VBIGarVag246433_0320	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480505	VBIGarVag246433_0320	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005694	chromosome	NA	NA	clust_3456	GV04
fid|85480505|locus|VBIGarVag246433_0320	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480505	VBIGarVag246433_0320	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005524	ATP binding	NA	NA	clust_3456	GV04
fid|85480611|locus|VBIGarVag246433_0369	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480611	VBIGarVag246433_0369	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3458	GV04
fid|85480619|locus|VBIGarVag246433_0373	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480619	VBIGarVag246433_0373	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3459	GV04
fid|85480659|locus|VBIGarVag246433_0392	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480659	VBIGarVag246433_0392	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3460	GV04
fid|85480778|locus|VBIGarVag246433_0448	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85480778	VBIGarVag246433_0448	NA	LPXTG-motif cell wall anchor domain protein	NA	NA	FIG01419045	NA	NA	NA	NA	clust_3462	GV04
fid|85481048|locus|VBIGarVag246433_0578	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85481048	VBIGarVag246433_0578	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005524	ATP binding	NA	NA	clust_3464	GV04
fid|85481048|locus|VBIGarVag246433_0578	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85481048	VBIGarVag246433_0578	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0051276	chromosome organization and biogenesis	NA	NA	clust_3464	GV04
fid|85481048|locus|VBIGarVag246433_0578	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85481048	VBIGarVag246433_0578	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005694	chromosome	NA	NA	clust_3464	GV04
fid|85481169|locus|VBIGarVag246433_0638	Gardnerella vaginalis 0288E	ADEN01000006	PATRIC	CDS	85481169	VBIGarVag246433_0638	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_3467	GV04
fid|85481169|locus|VBIGarVag246433_0638	Gardnerella vaginalis 0288E	ADEN01000006	PATRIC	CDS	85481169	VBIGarVag246433_0638	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_3467	GV04
fid|85481169|locus|VBIGarVag246433_0638	Gardnerella vaginalis 0288E	ADEN01000006	PATRIC	CDS	85481169	VBIGarVag246433_0638	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_3467	GV04
fid|85481254|locus|VBIGarVag246433_0679	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481254	VBIGarVag246433_0679	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005694	chromosome	NA	NA	clust_3468	GV04
fid|85481254|locus|VBIGarVag246433_0679	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481254	VBIGarVag246433_0679	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0051276	chromosome organization and biogenesis	NA	NA	clust_3468	GV04
fid|85481254|locus|VBIGarVag246433_0679	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481254	VBIGarVag246433_0679	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005524	ATP binding	NA	NA	clust_3468	GV04
fid|85481316|locus|VBIGarVag246433_0710	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481316	VBIGarVag246433_0710	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_3469	GV04
fid|85481316|locus|VBIGarVag246433_0710	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481316	VBIGarVag246433_0710	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_3469	GV04
fid|85481316|locus|VBIGarVag246433_0710	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481316	VBIGarVag246433_0710	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_3469	GV04
fid|85481316|locus|VBIGarVag246433_0710	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481316	VBIGarVag246433_0710	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3469	GV04
fid|85481334|locus|VBIGarVag246433_0719	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481334	VBIGarVag246433_0719	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3471	GV04
fid|85481481|locus|VBIGarVag246433_0791	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481481	VBIGarVag246433_0791	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3474	GV04
fid|85482021|locus|VBIGarVag246433_1054	Gardnerella vaginalis 0288E	ADEN01000008	PATRIC	CDS	85482021	VBIGarVag246433_1054	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3479	GV04
fid|85482341|locus|VBIGarVag246433_1206	Gardnerella vaginalis 0288E	ADEN01000011	PATRIC	CDS	85482341	VBIGarVag246433_1206	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3481	GV04
fid|85482359|locus|VBIGarVag246433_1215	Gardnerella vaginalis 0288E	ADEN01000011	PATRIC	CDS	85482359	VBIGarVag246433_1215	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3482	GV04
fid|85482430|locus|VBIGarVag246433_1250	Gardnerella vaginalis 0288E	ADEN01000011	PATRIC	CDS	85482430	VBIGarVag246433_1250	NA	probable permease protein of ABC transporter system	NA	NA	FIG00672379	NA	NA	NA	NA	clust_3483	GV04
fid|85482493|locus|VBIGarVag246433_1277	Gardnerella vaginalis 0288E	ADEN01000013	PATRIC	CDS	85482493	VBIGarVag246433_1277	NA	NAD kinase (EC 2.7.1.23)	2.7.1.23	NAD(+) kinase	FIG00000075	GO:0003951	NAD+ kinase activity	760	Nicotinate and nicotinamide metabolism	clust_3485	GV04
fid|52548388|locus|VBIGarVag171052_0062	Gardnerella vaginalis 41V	AEJE01000003	PATRIC	CDS	52548388	VBIGarVag171052_0062	NA	FIG00672196: hypothetical protein	NA	NA	FIG00722989	NA	NA	NA	NA	clust_3488	GV11
fid|52548411|locus|VBIGarVag171052_0073	Gardnerella vaginalis 41V	AEJE01000004	PATRIC	CDS	52548411	VBIGarVag171052_0073	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_3489	GV11
